Tags,Ticket,Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(GBP),Min(pips),Min(GBP),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(GBP)
,51688083,04/05/2017 17:39,08/05/2017 12:55,AUDCHF,Buy,0.02,0.00000,0.73600,0.73293,0.73600,0.0000,0.0800,30.7,4.84,0.00,"[tp]",0,03:19:16:24,7.2,6h 34m,65.6,1.79,33.5,5.36,-60.0,-9.6,35.8,97.0,-2.80,-0.45
,51688073,04/05/2017 17:38,08/05/2017 11:08,AUDCHF,Buy,0.02,0.00000,0.73500,0.73293,0.73500,0.0000,0.0800,20.7,3.29,0.00,"[tp]",0,03:17:29:41,5.3,4h 44m,65.6,2.67,22.5,3.6,-60.0,-9.6,27.3,97.8,-1.80,-0.29
,50846466,01/05/2017 01:11,02/05/2017 07:41,AUDCHF,Buy,0.01,0.00000,0.75200,0.74426,0.75200,0.0000,0.0200,77.4,6.05,0.00,"[tp]",0,01:06:29:40,94.9,1d 4h ,12.4,0.07,77.4,6.192,-5.1,-0.408,93.8,100.0,0.00,0.00
,50846394,01/05/2017 01:11,02/05/2017 03:41,AUDCHF,Buy,0.01,0.00000,0.75100,0.74421,0.75100,0.0000,0.0200,67.9,5.30,0.00,"[tp]",0,01:02:29:52,94.7,1d 1h ,12.4,0.06,71.6,5.728,-4.6,-0.368,94.0,95.1,-3.70,-0.30
,50846359,01/05/2017 01:11,01/05/2017 21:57,AUDCHF,Buy,0.01,0.00000,0.75000,0.74426,0.75000,0.0000,0.0000,57.4,4.46,0.00,"[tp]",0,00:20:46:02,92.4,19h 11m,12.4,0.09,59.6,4.768,-5.1,-0.408,92.1,96.6,-2.20,-0.18
,50846321,01/05/2017 01:11,01/05/2017 16:47,AUDCHF,Buy,0.01,0.00000,0.74900,0.74435,0.74900,0.0000,0.0000,46.5,3.62,0.00,"[tp]",0,00:15:36:03,89.4,13h 56m,12.4,0.12,48.1,3.8480000000000003,-6.0,-0.48,88.9,97.0,-1.60,-0.13
,50846295,01/05/2017 01:11,01/05/2017 14:15,AUDCHF,Buy,0.01,0.00000,0.74800,0.74436,0.74800,0.0000,0.0000,36.4,2.83,0.00,"[tp]",0,00:13:03:31,86.7,11h 19m,8.1,0.16,37.3,2.984,-6.1,-0.488,85.9,97.9,-0.90,-0.07
,50846261,01/05/2017 01:11,01/05/2017 11:10,AUDCHF,Buy,0.01,0.00000,0.74700,0.74444,0.74700,0.0000,0.0000,25.6,2.00,0.00,"[tp]",0,00:09:58:49,82.5,8h 14m,6.9,0.23,29.7,2.376,-6.9,-0.552,81.1,88.8,-4.10,-0.33
,50846211,01/05/2017 01:11,01/05/2017 09:32,AUDCHF,Buy,0.01,0.00000,0.74600,0.74443,0.74600,0.0000,0.0000,15.7,1.22,0.00,"[tp]",0,00:08:21:05,79.0,6h 35m,6.8,0.34,20.3,1.624,-6.8,-0.544,74.9,83.0,-4.60,-0.37
,48969183,17/04/2017 17:58,20/04/2017 10:06,USDTRY,Sell,1.00,0.00000,3.65000,3.66065,3.65000,0.0000,64.7500,106.5,292.10,0.06,"[tp]",0,02:16:07:25,18.1,11h 36m,556.1,5.11,106.5,226.845,-543.8,-1158.2939999999999,16.4,100.0,0.00,0.00
,40375587,22/02/2017 10:32,17/04/2017 17:54,AUDCHF,Sell,0.04,0.00000,0.00000,0.78038,0.76194,0.0000,-13.2000,184.4,45.30,0.01,"to #48968487",0,54:07:22:30,100.0,54d 7h ,176.8,0.00,319.1,102.11200000000001,0.0,0.0,100.0,57.8,-134.70,-43.10
,35989652,26/09/2016 14:28,15/02/2017 08:01,AUDCHF,Buy,0.01,0.00000,0.00000,0.73866,0.77148,0.0000,2.7700,328.2,28.93,0.01,"from #34586569",0,141:17:32:15,92.8,131d 12h ,364.1,0.26,349.8,27.984,-92.4,-7.392,79.1,95.1,-21.60,-1.73
,35262596,18/10/2016 14:08,10/02/2017 17:13,AUDCHF,Buy,0.05,0.00000,0.77000,0.75981,0.77000,0.0000,11.2800,101.9,51.97,0.01,"to 0.7700",0,115:03:04:20,9.0,10d 8h ,364.1,2.86,106.1,42.44,-303.9,-121.56,25.9,99.0,-4.20,-1.68
,35332200,20/10/2016 16:13,10/02/2017 16:43,AUDCHF,Buy,0.01,0.00000,0.76900,0.75802,0.76900,0.0000,2.2600,109.8,11.03,0.00,"[tp]",0,113:00:30:04,16.1,18d 4h ,364.1,2.31,124.0,9.92,-286.0,-22.88,30.2,96.5,-14.20,-1.14
,35332198,20/10/2016 16:13,10/02/2017 16:09,AUDCHF,Buy,0.01,0.00000,0.76800,0.75803,0.76800,0.0000,2.2600,99.7,10.24,0.00,"[tp]",0,112:23:55:55,16.1,18d 4h ,364.1,2.31,123.9,9.912,-286.1,-22.888,30.2,94.1,-24.20,-1.94
,35332195,20/10/2016 16:13,10/02/2017 14:13,AUDCHF,Buy,0.01,0.00000,0.76700,0.75803,0.76700,0.0000,2.2600,89.7,9.44,0.00,"[tp]",0,112:22:00:09,16.0,18d 1h ,364.1,2.91,98.2,7.856000000000001,-286.1,-22.888,25.6,97.8,-8.50,-0.68
,35474341,26/10/2016 13:33,10/02/2017 05:00,AUDCHF,Buy,0.02,0.00000,0.76600,0.76169,0.76600,0.0000,4.2700,43.1,11.15,0.00,"[tp]",0,106:15:26:41,2.2,2d 8h ,322.7,7.49,43.1,6.896000000000001,-322.7,-51.632,11.8,100.0,0.00,0.00
,35474338,26/10/2016 13:33,10/02/2017 04:09,AUDCHF,Buy,0.02,0.00000,0.76500,0.76168,0.76500,0.0000,4.2700,33.2,9.57,0.00,"[tp]",0,106:14:36:28,2.2,2d 8h ,322.6,8.07,40.0,6.4,-322.6,-51.61600000000001,11.0,98.1,-6.80,-1.09
,36342532,01/12/2016 13:06,07/02/2017 08:53,AUDCHF,Buy,0.03,0.00000,0.00000,0.74899,0.76232,0.0000,3.8700,133.3,36.15,0.01,"",0,67:19:46:45,65.7,44d 13h ,284.0,1.16,141.6,33.983999999999995,-163.6,-39.263999999999996,46.4,97.3,-8.30,-1.99
,38892468,01/02/2017 15:26,01/02/2017 22:28,AUDCHF,Buy,8.00,0.00000,0.75300,0.75092,0.75300,0.0000,0.0000,20.8,1323.28,0.26,"[tp]",0,00:07:02:17,64.0,4h 30m,12.7,0.36,21.1,1342.382,-7.6,-483.51199999999994,73.5,99.0,-0.30,-19.09
,36926481,22/12/2016 11:59,19/01/2017 11:20,AUDCHF,Buy,0.03,0.00000,0.76000,0.74075,0.76000,0.0000,1.6400,192.5,48.28,0.01,"[tp]",0,27:23:20:35,57.2,16d ,90.6,0.44,194.9,46.775999999999996,-86.3,-20.712,69.3,99.1,-2.40,-0.58
,36926480,22/12/2016 11:59,19/01/2017 10:56,AUDCHF,Buy,0.03,0.00000,0.75900,0.74079,0.75900,0.0000,1.6400,182.1,45.73,0.01,"[tp]",0,27:22:56:34,57.0,15d 22h ,90.6,0.47,183.6,44.064,-86.7,-20.808,67.9,99.4,-1.50,-0.36
,36926479,22/12/2016 11:59,13/01/2017 03:40,AUDCHF,Buy,0.03,0.00000,0.75800,0.74077,0.75800,0.0000,1.2900,172.3,43.33,0.01,"[tp]",0,21:15:40:56,44.6,9d 15h ,90.8,0.50,172.4,41.376,-86.4,-20.736,66.6,100.0,-0.10,-0.02
,36926475,22/12/2016 11:59,12/01/2017 12:22,AUDCHF,Buy,0.03,0.00000,0.75700,0.74077,0.75700,0.0000,1.2300,162.3,40.58,0.01,"[tp]",0,21:00:22:44,42.9,9d ,90.8,0.52,166.7,40.007999999999996,-86.4,-20.736,65.9,98.3,-4.40,-1.06
,36926474,22/12/2016 11:59,12/01/2017 08:16,AUDCHF,Buy,0.03,0.00000,0.75600,0.74069,0.75600,0.0000,1.2300,153.1,38.36,0.01,"[tp]",0,20:20:16:32,42.7,8d 21h ,90.8,0.56,153.6,36.864,-85.6,-20.543999999999997,64.2,99.8,-0.50,-0.12
,36926473,22/12/2016 11:59,11/01/2017 18:45,AUDCHF,Buy,0.03,0.00000,0.75500,0.74069,0.75500,0.0000,1.0600,143.1,35.80,0.01,"[tp]",0,20:06:46:22,41.1,8d 8h ,90.8,0.60,143.1,34.343999999999994,-85.6,-20.543999999999997,62.6,100.0,0.00,0.00
,36926468,22/12/2016 11:59,11/01/2017 14:04,AUDCHF,Buy,0.03,0.00000,0.75400,0.74069,0.75400,0.0000,1.0600,133.1,33.31,0.01,"[tp]",0,20:02:05:21,40.6,8d 3h ,90.8,0.64,133.1,31.944,-85.6,-20.543999999999997,60.9,100.0,0.00,0.00
,36926460,22/12/2016 11:59,11/01/2017 13:03,AUDCHF,Buy,0.03,0.00000,0.75300,0.74073,0.75300,0.0000,1.0600,122.7,30.80,0.01,"[tp]",0,20:01:04:29,40.2,8d 1h ,90.8,0.68,127.1,30.503999999999998,-86.0,-20.64,59.6,97.9,-4.40,-1.06
,36926453,22/12/2016 11:59,11/01/2017 11:35,AUDCHF,Buy,0.03,0.00000,0.75200,0.74074,0.75200,0.0000,1.0600,112.6,28.43,0.01,"[tp]",0,19:23:36:16,40.0,7d 23h ,90.8,0.76,112.6,27.023999999999997,-86.1,-20.663999999999998,56.7,100.0,0.00,0.00
,36926442,22/12/2016 11:59,11/01/2017 06:05,AUDCHF,Buy,0.03,0.00000,0.75100,0.74070,0.75100,0.0000,1.0600,103.0,26.01,0.01,"[tp]",0,19:18:06:20,39.6,7d 19h ,90.8,0.83,103.0,24.72,-85.7,-20.568,54.6,100.0,0.00,0.00
,36342552,22/12/2016 10:45,11/01/2017 04:48,AUDCHF,Buy,0.05,0.00000,0.75000,0.74000,0.75000,0.0000,1.7400,100.0,42.13,0.01,"[tp]",0,19:18:03:14,42.0,8d 7h ,90.8,0.78,100.3,40.120000000000005,-78.7,-31.480000000000004,56.0,99.8,-0.30,-0.12
,36926436,22/12/2016 11:59,11/01/2017 04:48,AUDCHF,Buy,0.03,0.00000,0.75000,0.74070,0.75000,0.0000,1.0600,93.0,23.60,0.00,"[tp]",0,19:16:49:33,39.4,7d 18h ,90.8,0.92,93.3,22.392,-85.7,-20.568,52.1,99.8,-0.30,-0.07
,36926428,22/12/2016 11:59,10/01/2017 18:45,AUDCHF,Buy,0.03,0.00000,0.74900,0.74070,0.74900,0.0000,1.0000,83.0,21.16,0.00,"[tp]",0,19:06:46:39,38.1,7d 8h ,90.8,1.03,83.0,19.919999999999998,-85.7,-20.568,49.2,100.0,0.00,0.00
,36970046,28/12/2016 01:52,10/01/2017 09:33,AUDCHF,Buy,8.00,0.00000,0.00000,0.73929,0.74549,0.0000,198.3200,62.0,4228.05,0.82,"",0,13:07:41:00,57.2,7d 14h ,96.6,0.87,89.6,5824.0,-77.8,-5057.0,53.5,83.5,-27.60,-1794.00
,36926420,22/12/2016 11:58,09/01/2017 18:24,AUDCHF,Buy,0.03,0.00000,0.74800,0.74068,0.74800,0.0000,0.9400,73.2,18.70,0.00,"[tp]",0,18:06:25:32,34.6,6d 7h ,90.8,1.17,73.2,17.568,-85.5,-20.52,46.1,100.0,0.00,0.00
,36926410,22/12/2016 11:58,09/01/2017 15:24,AUDCHF,Buy,0.03,0.00000,0.74700,0.74070,0.74700,0.0000,0.9400,63.0,16.23,0.00,"[tp]",0,18:03:25:31,34.1,6d 4h ,90.8,1.36,63.0,15.12,-85.7,-20.568,42.4,100.0,0.00,0.00
,36926407,22/12/2016 11:58,04/01/2017 10:15,AUDCHF,Buy,0.03,0.00000,0.74600,0.74066,0.74600,0.0000,0.6500,53.4,13.36,0.00,"[tp]",0,12:22:16:36,8.7,1d 2h ,96.3,1.57,57.8,13.871999999999998,-90.7,-21.768,38.9,97.0,-4.40,-1.06
,36926398,22/12/2016 11:58,04/01/2017 10:06,AUDCHF,Buy,0.03,0.00000,0.74500,0.74061,0.74500,0.0000,0.6500,43.9,11.10,0.00,"[tp]",0,12:22:07:31,8.8,1d 3h ,96.3,1.69,53.3,12.791999999999998,-90.2,-21.648,37.1,93.4,-9.40,-2.26
,36926392,22/12/2016 11:58,03/01/2017 17:14,AUDCHF,Buy,0.03,0.00000,0.74400,0.74063,0.74400,0.0000,0.5900,33.7,8.61,0.00,"[tp]",0,12:05:15:47,3.4,9h 58m,96.3,2.53,35.8,8.591999999999999,-90.4,-21.696,28.4,98.3,-2.10,-0.50
,36926386,22/12/2016 11:58,03/01/2017 14:37,AUDCHF,Buy,0.03,0.00000,0.74300,0.74063,0.74300,0.0000,0.5900,23.7,6.21,0.00,"[tp]",0,12:02:39:02,2.5,7h 15m,96.3,3.82,23.7,5.688,-90.4,-21.696,20.8,100.0,0.00,0.00
,36926380,22/12/2016 11:58,03/01/2017 14:07,AUDCHF,Buy,0.03,0.00000,0.74200,0.74063,0.74200,0.0000,0.5900,13.7,3.84,0.00,"[tp]",0,12:02:08:55,2.4,6h 57m,96.3,4.91,18.4,4.4159999999999995,-90.4,-21.696,16.9,95.7,-4.70,-1.13
,37013121,30/12/2016 01:55,03/01/2017 08:58,AUDCHF,Buy,0.10,0.00000,0.73925,0.73677,0.73925,0.0000,0.3800,24.8,20.11,0.00,"[tp]",0,04:07:03:34,13.6,14h 0m,71.7,2.06,25.4,20.32,-52.3,-41.84,32.7,99.2,-0.60,-0.48
,36559008,06/12/2016 11:36,09/12/2016 11:20,AUDCHF,Buy,0.05,0.00000,0.76000,0.74885,0.76000,0.0000,0.4600,111.5,43.98,0.01,"[tp]",0,02:23:44:15,99.0,2d 23h ,55.4,0.02,119.1,46.449,-2.3,-0.8969999999999999,98.1,93.7,-7.60,-2.96
,36342564,01/12/2016 11:55,09/12/2016 11:20,AUDCHF,Buy,0.05,0.00000,0.76000,0.75000,0.76000,0.0000,0.7300,100.0,39.76,0.01,"[tp]",0,07:23:25:19,85.7,6d 20h ,99.4,0.24,102.7,40.053000000000004,-24.9,-9.711,80.5,97.9,-2.70,-1.05
,36559007,06/12/2016 11:36,09/12/2016 08:19,AUDCHF,Buy,0.05,0.00000,0.75900,0.74886,0.75900,0.0000,0.4600,101.4,40.09,0.01,"[tp]",0,02:20:43:40,99.0,2d 20h ,55.4,0.02,102.7,40.053000000000004,-2.4,-0.9359999999999999,97.7,98.8,-1.30,-0.51
,36559006,06/12/2016 11:36,08/12/2016 16:20,AUDCHF,Buy,0.05,0.00000,0.75800,0.74884,0.75800,0.0000,0.3700,91.6,36.12,0.01,"[tp]",0,02:04:44:27,98.8,2d 4h ,55.4,0.02,93.1,36.309,-2.2,-0.8580000000000001,97.7,98.4,-1.50,-0.58
,36559001,06/12/2016 11:35,08/12/2016 16:06,AUDCHF,Buy,0.05,0.00000,0.75700,0.74886,0.75700,0.0000,0.3700,81.4,32.19,0.01,"[tp]",0,02:04:30:39,98.6,2d 3h ,55.4,0.03,85.2,33.228,-2.4,-0.9359999999999999,97.3,95.7,-3.80,-1.48
,36559000,06/12/2016 11:35,08/12/2016 15:37,AUDCHF,Buy,0.05,0.00000,0.75600,0.74890,0.75600,0.0000,0.3700,71.0,28.11,0.01,"[tp]",0,02:04:01:36,98.6,2d 3h ,55.4,0.04,71.0,27.69,-2.8,-1.0919999999999999,96.2,100.0,0.00,0.00
,36558998,06/12/2016 11:35,08/12/2016 02:10,AUDCHF,Buy,0.05,0.00000,0.75500,0.74892,0.75500,0.0000,0.3700,60.8,24.25,0.00,"[tp]",0,01:14:34:55,98.1,1d 13h ,55.4,0.05,60.8,23.712,-3.0,-1.17,95.3,100.0,0.00,0.00
,36559012,06/12/2016 11:36,07/12/2016 12:27,AUDCHF,Buy,1.00,0.00000,0.00000,0.74882,0.75249,0.0000,1.8700,36.7,290.34,0.06,"",0,01:00:50:15,97.4,1d ,55.4,0.03,58.9,462.954,-2.0,-15.72,96.7,63.5,-22.20,-174.49
,36558997,06/12/2016 11:35,07/12/2016 01:37,AUDCHF,Buy,0.05,0.00000,0.75400,0.74891,0.75400,0.0000,0.0900,50.9,19.96,0.00,"[tp]",0,00:14:01:16,94.7,13h 16m,17.7,0.05,54.4,21.216,-2.9,-1.131,94.9,93.9,-3.50,-1.36
,36558996,06/12/2016 11:35,06/12/2016 15:44,AUDCHF,Buy,0.05,0.00000,0.75300,0.74892,0.75300,0.0000,0.0000,40.8,15.84,0.00,"[tp]",0,00:04:09:07,80.8,3h 21m,11.8,0.13,43.3,16.887,-5.8,-2.262,88.2,94.9,-2.50,-0.98
,36558995,06/12/2016 11:35,06/12/2016 14:22,AUDCHF,Buy,0.05,0.00000,0.75200,0.74893,0.75200,0.0000,0.0000,30.7,11.94,0.00,"[tp]",0,00:02:47:16,71.3,1h 59m,11.8,0.19,31.8,12.402000000000001,-5.9,-2.301,84.4,97.1,-1.10,-0.43
,36558993,06/12/2016 11:35,06/12/2016 13:45,AUDCHF,Buy,0.05,0.00000,0.75100,0.74888,0.75100,0.0000,0.0000,21.2,8.24,0.00,"[tp]",0,00:02:10:09,64.7,1h 24m,11.8,0.23,23.2,9.048,-5.4,-2.1060000000000003,81.1,93.0,-2.00,-0.78
,36384755,18/11/2016 12:06,30/11/2016 14:57,AUDCHF,Buy,0.01,0.00000,0.00000,0.74413,0.75602,0.0000,0.1900,118.9,9.57,0.00,"from #36129182",0,12:02:50:30,71.2,8d 15h ,61.4,0.33,154.1,12.328,-50.3,-4.024,75.4,82.8,-35.20,-2.82
,36129182,18/11/2016 12:06,29/11/2016 14:11,AUDCHF,Buy,0.01,0.00000,0.00000,0.74413,0.75669,0.0000,0.1700,125.6,10.09,0.00,"to #36384755",0,11:02:04:42,68.6,7d 14h ,61.4,0.33,154.1,12.328,-50.3,-4.024,75.4,86.1,-28.50,-2.28
,28514103,12/07/2016 20:22,28/11/2016 15:25,AUDCHF,Buy,0.01,0.00000,0.76690,0.75408,0.75672,0.0000,3.3100,26.4,5.41,0.00,"jay",0,138:19:03:01,11.6,16d 2h ,364.1,2.35,117.5,9.4,-276.3,-22.104000000000003,29.8,76.9,-91.10,-7.29
,36129211,18/11/2016 12:07,25/11/2016 03:41,AUDCHF,Buy,0.03,0.00000,0.75500,0.74428,0.75500,0.0000,0.4100,107.2,25.81,0.01,"[tp]",0,06:15:34:18,47.1,3d 3h ,61.4,0.48,107.2,25.727999999999998,-51.8,-12.431999999999999,67.4,100.0,0.00,0.00
,36129209,18/11/2016 12:07,25/11/2016 02:00,AUDCHF,Buy,0.03,0.00000,0.75400,0.74431,0.75400,0.0000,0.4100,96.9,23.37,0.00,"[tp]",0,06:13:52:40,46.6,3d 1h ,61.4,0.54,97.4,23.376,-52.1,-12.504,65.2,99.7,-0.50,-0.12
,36129207,18/11/2016 12:07,23/11/2016 10:29,AUDCHF,Buy,0.03,0.00000,0.75300,0.74431,0.75300,0.0000,0.1800,86.9,20.95,0.00,"[tp]",0,04:22:22:11,28.1,1d 9h ,67.1,0.62,86.9,20.856,-53.6,-12.863999999999999,61.9,100.0,0.00,0.00
,36129205,18/11/2016 12:07,23/11/2016 09:51,AUDCHF,Buy,0.03,0.00000,0.75200,0.74428,0.75200,0.0000,0.1800,77.2,18.65,0.00,"[tp]",0,04:21:43:52,27.9,1d 8h ,67.1,0.67,79.3,19.032,-53.3,-12.791999999999998,59.8,98.4,-2.10,-0.50
,36129203,18/11/2016 12:07,23/11/2016 04:11,AUDCHF,Buy,0.03,0.00000,0.75100,0.74434,0.75100,0.0000,0.1800,66.6,16.10,0.00,"[tp]",0,04:16:04:13,24.1,1d 3h ,67.1,0.81,66.6,15.983999999999998,-53.9,-12.936,55.3,100.0,0.00,0.00
,36129234,21/11/2016 01:25,23/11/2016 03:36,AUDCHF,Buy,0.01,0.00000,0.75031,0.73983,0.75031,0.0000,0.0400,104.8,8.39,0.00,"[tp]",0,02:02:11:36,93.1,1d 22h ,23.0,0.08,106.2,8.496,-8.8,-0.7040000000000001,92.3,98.8,-1.40,-0.11
,36129200,18/11/2016 12:07,23/11/2016 03:35,AUDCHF,Buy,0.03,0.00000,0.75000,0.74436,0.75000,0.0000,0.1800,56.4,13.65,0.00,"[tp]",0,04:15:28:24,23.7,1d 2h ,67.1,0.89,60.9,14.616,-54.1,-12.984,53.0,96.1,-4.50,-1.08
,36129193,18/11/2016 12:06,23/11/2016 03:18,AUDCHF,Buy,0.03,0.00000,0.74900,0.74429,0.74900,0.0000,0.1800,47.1,11.43,0.00,"[tp]",0,04:15:12:02,23.6,1d 2h ,67.1,1.12,47.7,11.448,-53.4,-12.815999999999999,47.2,99.4,-0.60,-0.14
,36129190,18/11/2016 12:06,22/11/2016 13:54,AUDCHF,Buy,0.03,0.00000,0.74800,0.74428,0.74800,0.0000,0.1200,37.2,9.00,0.00,"[tp]",0,04:01:47:39,13.2,12h 54m,67.1,1.43,37.4,8.975999999999999,-53.3,-12.791999999999998,41.2,99.8,-0.20,-0.05
,36129187,18/11/2016 12:06,22/11/2016 07:33,AUDCHF,Buy,0.03,0.00000,0.74700,0.74426,0.74700,0.0000,0.1200,27.4,6.64,0.00,"[tp]",0,03:19:26:17,7.3,6h 40m,67.1,1.88,28.2,6.768,-53.1,-12.744,34.7,99.0,-0.80,-0.19
,36129185,18/11/2016 12:06,22/11/2016 05:36,AUDCHF,Buy,0.03,0.00000,0.74600,0.74424,0.74600,0.0000,0.1200,17.6,4.31,0.00,"[tp]",0,03:17:29:39,5.6,5h 0m,67.1,2.97,17.8,4.272,-52.9,-12.696,25.2,99.7,-0.20,-0.05
,36129229,21/11/2016 00:27,21/11/2016 13:20,AUDCHF,Buy,0.01,0.00000,0.74300,0.74089,0.74300,0.0000,0.0000,21.1,1.69,0.00,"[tp]",0,00:12:53:10,31.7,4h 5m,21.2,0.83,23.3,1.864,-19.4,-1.5519999999999998,54.6,94.8,-2.20,-0.18
,34586569,26/09/2016 14:28,14/11/2016 12:10,AUDCHF,Buy,0.01,0.00000,0.00000,0.73866,0.75053,0.0000,0.9700,118.7,10.53,0.00,"to #35989652",0,48:21:41:19,98.3,48d 1h ,400.0,0.47,271.6,21.728,-128.4,-10.272,67.9,61.8,-152.90,-12.23
,35496861,26/10/2016 23:41,10/11/2016 12:10,AUDCHF,Buy,8.00,0.00000,0.00000,0.76052,0.76118,0.0000,268.8300,6.6,700.56,0.14,"",0,14:12:29:29,1.1,3h 52m,380.8,8.98,38.7,2531.367,-347.1,-22703.811,10.0,91.7,-32.10,-2099.66
,35836687,09/11/2016 08:24,10/11/2016 10:24,AUDCHF,Buy,0.02,0.00000,0.76000,0.73652,0.76002,0.0000,0.1200,235.0,38.49,0.01,"[tp]",0,01:02:00:30,98.8,1d 1h ,54.3,0.14,235.9,37.744,-32.3,-5.167999999999999,88.0,99.7,-0.90,-0.14
,35836669,09/11/2016 08:24,10/11/2016 10:22,AUDCHF,Buy,0.02,0.00000,0.75900,0.73654,0.75918,0.0000,0.1200,226.4,37.08,0.01,"[tp]",0,01:01:58:20,98.8,1d 1h ,54.3,0.14,235.7,37.711999999999996,-32.5,-5.2,87.9,96.5,-9.30,-1.49
,35836655,09/11/2016 08:23,10/11/2016 10:12,AUDCHF,Buy,0.02,0.00000,0.75800,0.73635,0.75801,0.0000,0.1200,216.6,35.50,0.01,"[tp]",0,01:01:48:37,98.8,1d 1h ,54.3,0.14,216.6,34.656,-30.6,-4.896,87.6,100.0,0.00,0.00
,35836650,09/11/2016 08:23,10/11/2016 10:05,AUDCHF,Buy,0.02,0.00000,0.75700,0.73634,0.75700,0.0000,0.1200,206.6,33.89,0.01,"[tp]",0,01:01:42:09,98.8,1d 1h ,54.3,0.15,206.9,33.104,-30.5,-4.88,87.2,99.9,-0.30,-0.05
,35836639,09/11/2016 08:23,09/11/2016 16:31,AUDCHF,Buy,0.02,0.00000,0.75600,0.73616,0.75601,0.0000,0.0000,198.5,32.67,0.01,"[tp]",0,00:08:08:02,95.3,7h 45m,52.5,0.20,201.2,32.192,-40.1,-6.416,83.4,98.9,-2.70,-0.43
,35836622,09/11/2016 08:23,09/11/2016 16:31,AUDCHF,Buy,0.02,0.00000,0.75500,0.73614,0.75501,0.0000,0.0000,188.7,31.08,0.01,"[tp]",0,00:08:07:22,95.3,7h 44m,52.5,0.20,201.4,32.224000000000004,-39.9,-6.384,83.5,94.7,-12.70,-2.03
,35836593,09/11/2016 08:23,09/11/2016 16:30,AUDCHF,Buy,0.02,0.00000,0.75400,0.73637,0.75400,0.0000,0.0000,176.3,29.04,0.01,"[tp]",0,00:08:06:34,95.1,7h 42m,52.5,0.23,185.2,29.631999999999998,-42.2,-6.752000000000001,81.4,96.1,-8.90,-1.42
,35836490,09/11/2016 08:23,09/11/2016 15:01,AUDCHF,Buy,0.02,0.00000,0.75300,0.73601,0.75302,0.0000,0.0000,170.1,28.03,0.01,"[tp]",0,00:06:38:00,94.3,6h 15m,52.5,0.22,173.9,27.824,-38.6,-6.176,81.8,98.2,-3.80,-0.61
,35836437,09/11/2016 08:23,09/11/2016 14:47,AUDCHF,Buy,0.02,0.00000,0.75200,0.73584,0.75200,0.0000,0.0000,161.6,26.64,0.01,"[tp]",0,00:06:24:00,94.8,6h 4m,52.5,0.23,162.2,25.951999999999998,-36.9,-5.904,81.5,99.7,-0.60,-0.10
,35860546,09/11/2016 13:55,09/11/2016 14:12,AUDCHF,Buy,0.05,0.00000,0.74995,0.74868,0.74996,0.0000,0.0000,12.8,5.28,0.00,"[tp]",0,00:00:17:06,100.0,17m,3.7,0.08,12.8,5.248,0.0,0.0,100.0,100.0,0.00,0.00
,35836409,09/11/2016 08:23,09/11/2016 11:03,AUDCHF,Buy,0.02,0.00000,0.74900,0.73589,0.74902,0.0000,0.0000,131.3,21.68,0.00,"[tp]",0,00:02:40:20,86.9,2h 19m,49.0,0.28,131.3,22.321000000000005,-37.4,-6.3580000000000005,77.8,100.0,0.00,0.00
,34988744,09/11/2016 05:08,09/11/2016 10:00,AUDCHF,Buy,0.03,0.00000,0.74800,0.73992,0.74802,0.0000,0.0000,81.0,20.17,0.00,"[tp]",0,00:04:51:30,6.2,18m,150.7,1.86,81.0,20.25,-150.7,-37.675,35.0,100.0,0.00,0.00
,34988740,09/11/2016 05:08,09/11/2016 10:00,AUDCHF,Buy,0.05,0.00000,0.74700,0.73992,0.74719,0.0000,0.0000,72.7,30.16,0.01,"[tp]",0,00:04:51:21,6.2,18m,150.7,2.06,73.3,30.052999999999997,-150.7,-61.78699999999999,32.7,99.7,-0.60,-0.25
,34988735,09/11/2016 05:08,09/11/2016 09:59,AUDCHF,Buy,0.03,0.00000,0.74600,0.73992,0.74603,0.0000,0.0000,61.1,15.21,0.00,"[tp]",0,00:04:50:16,5.6,16m,150.7,2.47,61.1,15.275,-150.7,-37.675,28.8,100.0,0.00,0.00
,35836218,09/11/2016 08:20,09/11/2016 09:49,AUDCHF,Buy,0.03,0.00000,0.74474,0.73541,0.74475,0.0000,0.0000,93.4,23.22,0.00,"[tp]",0,00:01:28:55,78.7,1h 9m,44.0,0.35,93.4,23.35,-32.6,-8.15,74.1,100.0,0.00,0.00
,35836388,09/11/2016 08:22,09/11/2016 09:48,AUDCHF,Buy,0.02,0.00000,0.74400,0.73583,0.74407,0.0000,0.0000,82.4,13.66,0.00,"[tp]",0,00:01:26:02,76.8,1h 6m,44.0,0.43,85.2,14.484000000000002,-36.8,-6.256,69.8,97.7,-2.80,-0.48
,35836379,09/11/2016 08:22,09/11/2016 09:48,AUDCHF,Buy,0.02,0.00000,0.74300,0.73589,0.74303,0.0000,0.0000,71.4,11.85,0.00,"[tp]",0,00:01:25:46,75.6,1h 4m,44.0,0.44,84.6,14.382,-37.4,-6.3580000000000005,69.3,89.2,-13.20,-2.24
